@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.002049
10,5,33,2,0.942857,0.666667,0.232558,0.666667,0.767442,0.344828,0.86,0.775194,0.003817
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.004767
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.098235
10,5,29,6,0.828571,0.666667,0.25641,0.666667,0.74359,0.37037,0.78,0.854701,0.317973
9,6,29,6,0.828571,0.6,0.236842,0.6,0.763158,0.339623,0.76,0.789474,0.387494
9,6,28,7,0.8,0.6,0.243243,0.6,0.756757,0.346154,0.74,0.810811,0.41203
9,6,27,8,0.771429,0.6,0.25,0.6,0.75,0.352941,0.72,0.833333,0.465318
9,6,26,9,0.742857,0.6,0.257143,0.6,0.742857,0.36,0.7,0.857143,0.468069
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.47614
7,8,26,9,0.742857,0.466667,0.212121,0.466667,0.787879,0.291667,0.66,0.707071,0.495224
7,8,25,10,0.714286,0.466667,0.21875,0.466667,0.78125,0.297872,0.64,0.729167,0.537824
6,9,25,10,0.714286,0.4,0.193548,0.4,0.806452,0.26087,0.62,0.645161,0.541479
6,9,24,11,0.685714,0.4,0.2,0.4,0.8,0.266667,0.6,0.666667,0.600948
6,9,23,12,0.657143,0.4,0.206897,0.4,0.793103,0.272727,0.58,0.689655,0.626874
5,10,23,12,0.657143,0.333333,0.178571,0.333333,0.821429,0.232558,0.56,0.595238,0.637666
5,10,22,13,0.628571,0.333333,0.185185,0.333333,0.814815,0.238095,0.54,0.617284,0.662407
5,10,19,16,0.542857,0.333333,0.208333,0.333333,0.791667,0.25641,0.48,0.694444,0.664874
5,10,18,17,0.514286,0.333333,0.217391,0.333333,0.782609,0.263158,0.46,0.724638,0.665049
5,10,17,18,0.485714,0.333333,0.227273,0.333333,0.772727,0.27027,0.44,0.757576,0.680068
5,10,16,19,0.457143,0.333333,0.238095,0.333333,0.761905,0.277778,0.42,0.793651,0.694889
5,10,15,20,0.428571,0.333333,0.25,0.333333,0.75,0.285714,0.4,0.833333,0.70437
4,11,15,20,0.428571,0.266667,0.210526,0.266667,0.789474,0.235294,0.38,0.701754,0.726101
3,12,15,20,0.428571,0.2,0.166667,0.2,0.833333,0.181818,0.36,0.555556,0.746983
3,12,14,21,0.4,0.2,0.176471,0.2,0.823529,0.1875,0.34,0.588235,0.769354
2,13,14,21,0.4,0.133333,0.125,0.133333,0.875,0.129032,0.32,0.416667,0.798708
2,13,10,25,0.285714,0.133333,0.166667,0.133333,0.833333,0.148148,0.24,0.555556,0.798834
1,14,8,27,0.228571,0.066667,0.111111,0.066667,0.888889,0.083333,0.18,0.37037,0.801446
0,15,7,28,0.2,0,0,0,1,?,0.14,0,0.832211
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.86249
0,15,5,30,0.142857,0,0,0,1,?,0.1,0,0.869644
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.89086
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.899064
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.956595
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.973722
0,15,0,35,0,0,?,0,?,?,0,?,0.973732
