@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000267
10,5,33,2,0.942857,0.666667,0.232558,0.666667,0.767442,0.344828,0.86,0.775194,0.002066
10,5,32,3,0.914286,0.666667,0.238095,0.666667,0.761905,0.350877,0.84,0.793651,0.003959
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.027809
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.057244
9,6,30,5,0.857143,0.6,0.230769,0.6,0.769231,0.333333,0.78,0.769231,0.131611
8,7,30,5,0.857143,0.533333,0.210526,0.533333,0.789474,0.301887,0.76,0.701754,0.168128
8,7,29,6,0.828571,0.533333,0.216216,0.533333,0.783784,0.307692,0.74,0.720721,0.511293
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.514559
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.590665
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.622899
8,7,25,10,0.714286,0.533333,0.242424,0.533333,0.757576,0.333333,0.66,0.808081,0.643108
7,8,25,10,0.714286,0.466667,0.21875,0.466667,0.78125,0.297872,0.64,0.729167,0.652384
7,8,24,11,0.685714,0.466667,0.225806,0.466667,0.774194,0.304348,0.62,0.752688,0.66304
7,8,23,12,0.657143,0.466667,0.233333,0.466667,0.766667,0.311111,0.6,0.777778,0.681885
7,8,22,13,0.628571,0.466667,0.241379,0.466667,0.758621,0.318182,0.58,0.804598,0.685497
7,8,21,14,0.6,0.466667,0.25,0.466667,0.75,0.325581,0.56,0.833333,0.688929
6,9,21,14,0.6,0.4,0.222222,0.4,0.777778,0.285714,0.54,0.740741,0.721125
6,9,20,15,0.571429,0.4,0.230769,0.4,0.769231,0.292683,0.52,0.769231,0.730228
6,9,19,16,0.542857,0.4,0.24,0.4,0.76,0.3,0.5,0.8,0.730984
5,10,19,16,0.542857,0.333333,0.208333,0.333333,0.791667,0.25641,0.48,0.694444,0.783482
4,11,19,16,0.542857,0.266667,0.173913,0.266667,0.826087,0.210526,0.46,0.57971,0.811195
4,11,18,17,0.514286,0.266667,0.181818,0.266667,0.818182,0.216216,0.44,0.606061,0.812881
4,11,17,18,0.485714,0.266667,0.190476,0.266667,0.809524,0.222222,0.42,0.634921,0.819028
3,12,17,18,0.485714,0.2,0.15,0.2,0.85,0.171429,0.4,0.5,0.821535
3,12,16,19,0.457143,0.2,0.157895,0.2,0.842105,0.176471,0.38,0.526316,0.827938
3,12,15,20,0.428571,0.2,0.166667,0.2,0.833333,0.181818,0.36,0.555556,0.829623
3,12,14,21,0.4,0.2,0.176471,0.2,0.823529,0.1875,0.34,0.588235,0.833315
2,13,14,21,0.4,0.133333,0.125,0.133333,0.875,0.129032,0.32,0.416667,0.857408
2,13,13,22,0.371429,0.133333,0.133333,0.133333,0.866667,0.133333,0.3,0.444444,0.886025
2,13,12,23,0.342857,0.133333,0.142857,0.133333,0.857143,0.137931,0.28,0.47619,0.8877
2,13,11,24,0.314286,0.133333,0.153846,0.133333,0.846154,0.142857,0.26,0.512821,0.890264
2,13,10,25,0.285714,0.133333,0.166667,0.133333,0.833333,0.148148,0.24,0.555556,0.896856
1,14,8,27,0.228571,0.066667,0.111111,0.066667,0.888889,0.083333,0.18,0.37037,0.906318
0,15,8,27,0.228571,0,0,0,1,?,0.16,0,0.921369
0,15,7,28,0.2,0,0,0,1,?,0.14,0,0.93213
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.939124
0,15,5,30,0.142857,0,0,0,1,?,0.1,0,0.959507
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.961736
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.970146
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.976883
0,15,0,35,0,0,?,0,?,?,0,?,0.976893
