@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000532
10,5,33,2,0.942857,0.666667,0.232558,0.666667,0.767442,0.344828,0.86,0.775194,0.00395
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.010356
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.107891
9,6,30,5,0.857143,0.6,0.230769,0.6,0.769231,0.333333,0.78,0.769231,0.23187
8,7,30,5,0.857143,0.533333,0.210526,0.533333,0.789474,0.301887,0.76,0.701754,0.279103
8,7,29,6,0.828571,0.533333,0.216216,0.533333,0.783784,0.307692,0.74,0.720721,0.580204
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.604891
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.608701
7,8,27,8,0.771429,0.466667,0.205882,0.466667,0.794118,0.285714,0.68,0.686275,0.623443
6,9,27,8,0.771429,0.4,0.181818,0.4,0.818182,0.25,0.66,0.606061,0.655322
6,9,26,9,0.742857,0.4,0.1875,0.4,0.8125,0.255319,0.64,0.625,0.670024
6,9,25,10,0.714286,0.4,0.193548,0.4,0.806452,0.26087,0.62,0.645161,0.681866
6,9,24,11,0.685714,0.4,0.2,0.4,0.8,0.266667,0.6,0.666667,0.687474
6,9,23,12,0.657143,0.4,0.206897,0.4,0.793103,0.272727,0.58,0.689655,0.720665
6,9,22,13,0.628571,0.4,0.214286,0.4,0.785714,0.27907,0.56,0.714286,0.73434
6,9,21,14,0.6,0.4,0.222222,0.4,0.777778,0.285714,0.54,0.740741,0.766899
6,9,20,15,0.571429,0.4,0.230769,0.4,0.769231,0.292683,0.52,0.769231,0.775376
5,10,20,15,0.571429,0.333333,0.2,0.333333,0.8,0.25,0.5,0.666667,0.783095
4,11,20,15,0.571429,0.266667,0.166667,0.266667,0.833333,0.205128,0.48,0.555556,0.793592
4,11,19,16,0.542857,0.266667,0.173913,0.266667,0.826087,0.210526,0.46,0.57971,0.804158
4,11,18,17,0.514286,0.266667,0.181818,0.266667,0.818182,0.216216,0.44,0.606061,0.810845
4,11,16,19,0.457143,0.266667,0.2,0.266667,0.8,0.228571,0.4,0.666667,0.812534
4,11,15,20,0.428571,0.266667,0.210526,0.266667,0.789474,0.235294,0.38,0.701754,0.829299
4,11,14,21,0.4,0.266667,0.222222,0.266667,0.777778,0.242424,0.36,0.740741,0.832997
3,12,14,21,0.4,0.2,0.176471,0.2,0.823529,0.1875,0.34,0.588235,0.838846
2,13,14,21,0.4,0.133333,0.125,0.133333,0.875,0.129032,0.32,0.416667,0.871717
1,14,14,21,0.4,0.066667,0.066667,0.066667,0.933333,0.066667,0.3,0.222222,0.885794
1,14,13,22,0.371429,0.066667,0.071429,0.066667,0.928571,0.068966,0.28,0.238095,0.887472
1,14,12,23,0.342857,0.066667,0.076923,0.066667,0.923077,0.071429,0.26,0.25641,0.89004
1,14,11,24,0.314286,0.066667,0.083333,0.066667,0.916667,0.074074,0.24,0.277778,0.896572
1,14,9,26,0.257143,0.066667,0.1,0.066667,0.9,0.08,0.2,0.333333,0.896645
0,15,7,28,0.2,0,0,0,1,?,0.14,0,0.898149
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.90213
0,15,5,30,0.142857,0,0,0,1,?,0.1,0,0.91551
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.931986
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.97008
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.979653
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.987798
0,15,0,35,0,0,?,0,?,?,0,?,0.987808
