@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.003848
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.098949
10,5,29,6,0.828571,0.666667,0.25641,0.666667,0.74359,0.37037,0.78,0.854701,0.389402
10,5,28,7,0.8,0.666667,0.263158,0.666667,0.736842,0.377358,0.76,0.877193,0.413978
10,5,27,8,0.771429,0.666667,0.27027,0.666667,0.72973,0.384615,0.74,0.900901,0.422963
9,6,27,8,0.771429,0.6,0.25,0.6,0.75,0.352941,0.72,0.833333,0.467317
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.470069
7,8,26,9,0.742857,0.466667,0.212121,0.466667,0.787879,0.291667,0.66,0.707071,0.497232
7,8,25,10,0.714286,0.466667,0.21875,0.466667,0.78125,0.297872,0.64,0.729167,0.543472
7,8,24,11,0.685714,0.466667,0.225806,0.466667,0.774194,0.304348,0.62,0.752688,0.602872
7,8,23,12,0.657143,0.466667,0.233333,0.466667,0.766667,0.311111,0.6,0.777778,0.628751
6,9,23,12,0.657143,0.4,0.206897,0.4,0.793103,0.272727,0.58,0.689655,0.63952
6,9,22,13,0.628571,0.4,0.214286,0.4,0.785714,0.27907,0.56,0.714286,0.664201
6,9,19,16,0.542857,0.4,0.24,0.4,0.76,0.3,0.5,0.8,0.666661
6,9,18,17,0.514286,0.4,0.25,0.4,0.75,0.307692,0.48,0.833333,0.666836
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.681813
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.686492
5,10,16,19,0.457143,0.333333,0.238095,0.333333,0.761905,0.277778,0.42,0.793651,0.696589
5,10,15,20,0.428571,0.333333,0.25,0.333333,0.75,0.285714,0.4,0.833333,0.70422
5,10,14,21,0.4,0.333333,0.263158,0.333333,0.736842,0.294118,0.38,0.877193,0.70604
4,11,14,21,0.4,0.266667,0.222222,0.266667,0.777778,0.242424,0.36,0.740741,0.727696
3,12,14,21,0.4,0.2,0.176471,0.2,0.823529,0.1875,0.34,0.588235,0.770777
2,13,14,21,0.4,0.133333,0.125,0.133333,0.875,0.129032,0.32,0.416667,0.799996
2,13,9,26,0.257143,0.133333,0.181818,0.133333,0.818182,0.153846,0.22,0.606061,0.800122
1,14,7,28,0.2,0.066667,0.125,0.066667,0.875,0.086957,0.16,0.416667,0.802721
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.86344
0,15,5,30,0.142857,0,0,0,1,?,0.1,0,0.870552
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.891639
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.899791
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.956927
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.973927
0,15,0,35,0,0,?,0,?,?,0,?,0.973937
