@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,33,0,1,1,0.3125,1,0.6875,0.47619,1,1,0.00009
15,0,32,1,0.969697,1,0.319149,1,0.680851,0.483871,0.979167,1.021277,0.00925
15,0,31,2,0.939394,1,0.326087,1,0.673913,0.491803,0.958333,1.043478,0.011539
15,0,30,3,0.909091,1,0.333333,1,0.666667,0.5,0.9375,1.066667,0.01407
15,0,29,4,0.878788,1,0.340909,1,0.659091,0.508475,0.916667,1.090909,0.017979
15,0,28,5,0.848485,1,0.348837,1,0.651163,0.517241,0.895833,1.116279,0.036479
15,0,27,6,0.818182,1,0.357143,1,0.642857,0.526316,0.875,1.142857,0.043787
15,0,26,7,0.787879,1,0.365854,1,0.634146,0.535714,0.854167,1.170732,0.07295
15,0,25,8,0.757576,1,0.375,1,0.625,0.545455,0.833333,1.2,0.08272
15,0,24,9,0.727273,1,0.384615,1,0.615385,0.555556,0.8125,1.230769,0.084449
15,0,23,10,0.69697,1,0.394737,1,0.605263,0.566038,0.791667,1.263158,0.087785
14,1,23,10,0.69697,0.933333,0.378378,0.933333,0.621622,0.538462,0.770833,1.210811,0.137344
14,1,22,11,0.666667,0.933333,0.388889,0.933333,0.611111,0.54902,0.75,1.244444,0.208385
14,1,21,12,0.636364,0.933333,0.4,0.933333,0.6,0.56,0.729167,1.28,0.223544
13,2,21,12,0.636364,0.866667,0.382353,0.866667,0.617647,0.530612,0.708333,1.223529,0.316148
13,2,20,13,0.606061,0.866667,0.393939,0.866667,0.606061,0.541667,0.6875,1.260606,0.457889
13,2,19,14,0.575758,0.866667,0.40625,0.866667,0.59375,0.553191,0.666667,1.3,0.4713
13,2,18,15,0.545455,0.866667,0.419355,0.866667,0.580645,0.565217,0.645833,1.341935,0.478125
12,3,18,15,0.545455,0.8,0.4,0.8,0.6,0.533333,0.625,1.28,0.517562
12,3,17,16,0.515152,0.8,0.413793,0.8,0.586207,0.545455,0.604167,1.324138,0.520573
12,3,16,17,0.484848,0.8,0.428571,0.8,0.571429,0.55814,0.583333,1.371429,0.528999
11,4,16,17,0.484848,0.733333,0.407407,0.733333,0.592593,0.52381,0.5625,1.303704,0.680279
11,4,15,18,0.454545,0.733333,0.423077,0.733333,0.576923,0.536585,0.541667,1.353846,0.723811
11,4,14,19,0.424242,0.733333,0.44,0.733333,0.56,0.55,0.520833,1.408,0.802166
11,4,13,20,0.393939,0.733333,0.458333,0.733333,0.541667,0.564103,0.5,1.466667,0.97784
11,4,12,21,0.363636,0.733333,0.478261,0.733333,0.521739,0.578947,0.479167,1.530435,0.983338
11,4,11,22,0.333333,0.733333,0.5,0.733333,0.5,0.594595,0.458333,1.6,0.985916
11,4,10,23,0.30303,0.733333,0.52381,0.733333,0.47619,0.611111,0.4375,1.67619,0.991701
11,4,9,24,0.272727,0.733333,0.55,0.733333,0.45,0.628571,0.416667,1.76,0.993439
11,4,8,25,0.242424,0.733333,0.578947,0.733333,0.421053,0.647059,0.395833,1.852632,0.99415
11,4,7,26,0.212121,0.733333,0.611111,0.733333,0.388889,0.666667,0.375,1.955556,0.994237
11,4,6,27,0.181818,0.733333,0.647059,0.733333,0.352941,0.6875,0.354167,2.070588,0.995887
11,4,5,28,0.151515,0.733333,0.6875,0.733333,0.3125,0.709677,0.333333,2.2,0.997025
6,9,4,29,0.121212,0.4,0.6,0.4,0.4,0.48,0.208333,1.92,0.997512
6,9,3,30,0.090909,0.4,0.666667,0.4,0.333333,0.5,0.1875,2.133333,0.998577
5,10,3,30,0.090909,0.333333,0.625,0.333333,0.375,0.434783,0.166667,2,0.999028
4,11,3,30,0.090909,0.266667,0.571429,0.266667,0.428571,0.363636,0.145833,1.828571,0.999033
4,11,2,31,0.060606,0.266667,0.666667,0.266667,0.333333,0.380952,0.125,2.133333,0.999202
3,12,2,31,0.060606,0.2,0.6,0.2,0.4,0.3,0.104167,1.92,0.999369
2,13,2,31,0.060606,0.133333,0.5,0.133333,0.5,0.210526,0.083333,1.6,0.999469
1,14,2,31,0.060606,0.066667,0.333333,0.066667,0.666667,0.111111,0.0625,?,0.999656
1,14,1,32,0.030303,0.066667,0.5,0.066667,0.5,0.117647,0.041667,?,0.999888
0,15,1,32,0.030303,0,0,0,1,?,0.020833,?,0.999916
0,15,0,33,0,0,?,0,?,?,0,?,0.999926
