@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000102
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.001355
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.00701
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.010953
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.039506
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.04622
15,0,29,6,0.828571,1,0.340909,1,0.659091,0.508475,0.88,1.136364,0.096611
15,0,28,7,0.8,1,0.348837,1,0.651163,0.517241,0.86,1.162791,0.114617
10,5,27,8,0.771429,0.666667,0.27027,0.666667,0.72973,0.384615,0.74,0.900901,0.123821
10,5,26,9,0.742857,0.666667,0.277778,0.666667,0.722222,0.392157,0.72,0.925926,0.154022
10,5,25,10,0.714286,0.666667,0.285714,0.666667,0.714286,0.4,0.7,0.952381,0.192709
10,5,24,11,0.685714,0.666667,0.294118,0.666667,0.705882,0.408163,0.68,0.980392,0.211308
10,5,23,12,0.657143,0.666667,0.30303,0.666667,0.69697,0.416667,0.66,1.010101,0.253051
10,5,22,13,0.628571,0.666667,0.3125,0.666667,0.6875,0.425532,0.64,1.041667,0.262886
9,6,22,13,0.628571,0.6,0.290323,0.6,0.709677,0.391304,0.62,0.967742,0.301343
9,6,21,14,0.6,0.6,0.3,0.6,0.7,0.4,0.6,1,0.306718
9,6,20,15,0.571429,0.6,0.310345,0.6,0.689655,0.409091,0.58,1.034483,0.327383
9,6,19,16,0.542857,0.6,0.321429,0.6,0.678571,0.418605,0.56,1.071429,0.381642
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.390105
7,8,19,16,0.542857,0.466667,0.269231,0.466667,0.730769,0.341463,0.52,0.897436,0.606721
7,8,18,17,0.514286,0.466667,0.28,0.466667,0.72,0.35,0.5,0.933333,0.627907
6,9,18,17,0.514286,0.4,0.25,0.4,0.75,0.307692,0.48,0.833333,0.629417
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.654891
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.697238
6,9,15,20,0.428571,0.4,0.285714,0.4,0.714286,0.333333,0.42,0.952381,0.76539
6,9,14,21,0.4,0.4,0.3,0.4,0.7,0.342857,0.4,1,0.769055
6,9,13,22,0.371429,0.4,0.315789,0.4,0.684211,0.352941,0.38,1.052632,0.77519
6,9,12,23,0.342857,0.4,0.333333,0.4,0.666667,0.363636,0.36,1.111111,0.784943
6,9,11,24,0.314286,0.4,0.352941,0.4,0.647059,0.375,0.34,1.176471,0.821803
5,10,11,24,0.314286,0.333333,0.3125,0.333333,0.6875,0.322581,0.32,1.041667,0.832286
5,10,10,25,0.285714,0.333333,0.333333,0.333333,0.666667,0.333333,0.3,1.111111,0.863459
5,10,9,26,0.257143,0.333333,0.357143,0.333333,0.642857,0.344828,0.28,1.190476,0.877094
5,10,8,27,0.228571,0.333333,0.384615,0.333333,0.615385,0.357143,0.26,1.282051,0.888842
4,11,8,27,0.228571,0.266667,0.333333,0.266667,0.666667,0.296296,0.24,1.111111,0.892068
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.892929
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.909609
4,11,5,30,0.142857,0.266667,0.444444,0.266667,0.555556,0.333333,0.18,1.481481,0.934346
4,11,4,31,0.114286,0.266667,0.5,0.266667,0.5,0.347826,0.16,1.666667,0.971814
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.975689
2,13,4,31,0.114286,0.133333,0.333333,0.133333,0.666667,0.190476,0.12,1.111111,0.976409
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.986556
1,14,3,32,0.085714,0.066667,0.25,0.066667,0.75,0.105263,0.08,0.833333,0.991148
1,14,2,33,0.057143,0.066667,0.333333,0.066667,0.666667,0.111111,0.06,?,0.994156
1,14,1,34,0.028571,0.066667,0.5,0.066667,0.5,0.117647,0.04,?,0.995734
1,14,0,35,0,0.066667,1,0.066667,0,0.125,0.02,?,0.99656
0,15,0,35,0,0,?,0,?,?,0,?,0.99657
