@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
14,0,28,0,1,1,0.333333,1,0.666667,0.5,1,1,0.000083
14,0,27,1,0.964286,1,0.341463,1,0.658537,0.509091,0.97619,1.02439,0.001563
14,0,26,2,0.928571,1,0.35,1,0.65,0.518519,0.952381,1.05,0.0052
14,0,25,3,0.892857,1,0.358974,1,0.641026,0.528302,0.928571,1.076923,0.023244
14,0,24,4,0.857143,1,0.368421,1,0.631579,0.538462,0.904762,1.105263,0.027367
13,1,24,4,0.857143,0.928571,0.351351,0.928571,0.648649,0.509804,0.880952,1.054054,0.035709
13,1,23,5,0.821429,0.928571,0.361111,0.928571,0.638889,0.52,0.857143,1.083333,0.041576
13,1,22,6,0.785714,0.928571,0.371429,0.928571,0.628571,0.530612,0.833333,1.114286,0.043013
13,1,21,7,0.75,0.928571,0.382353,0.928571,0.617647,0.541667,0.809524,1.147059,0.068369
13,1,20,8,0.714286,0.928571,0.393939,0.928571,0.606061,0.553191,0.785714,1.181818,0.092356
13,1,19,9,0.678571,0.928571,0.40625,0.928571,0.59375,0.565217,0.761905,1.21875,0.141248
13,1,18,10,0.642857,0.928571,0.419355,0.928571,0.580645,0.577778,0.738095,1.258065,0.186948
13,1,17,11,0.607143,0.928571,0.433333,0.928571,0.566667,0.590909,0.714286,1.3,0.225257
12,2,17,11,0.607143,0.857143,0.413793,0.857143,0.586207,0.55814,0.690476,1.241379,0.268462
12,2,16,12,0.571429,0.857143,0.428571,0.857143,0.571429,0.571429,0.666667,1.285714,0.587866
11,3,16,12,0.571429,0.785714,0.407407,0.785714,0.592593,0.536585,0.642857,1.222222,0.672722
11,3,15,13,0.535714,0.785714,0.423077,0.785714,0.576923,0.55,0.619048,1.269231,0.749711
10,4,15,13,0.535714,0.714286,0.4,0.714286,0.6,0.512821,0.595238,1.2,0.769994
10,4,14,14,0.5,0.714286,0.416667,0.714286,0.583333,0.526316,0.571429,1.25,0.802834
10,4,13,15,0.464286,0.714286,0.434783,0.714286,0.565217,0.540541,0.547619,1.304348,0.93223
10,4,12,16,0.428571,0.714286,0.454545,0.714286,0.545455,0.555556,0.52381,1.363636,0.935377
10,4,11,17,0.392857,0.714286,0.47619,0.714286,0.52381,0.571429,0.5,1.428571,0.994456
10,4,10,18,0.357143,0.714286,0.5,0.714286,0.5,0.588235,0.47619,1.5,0.99515
10,4,9,19,0.321429,0.714286,0.526316,0.714286,0.473684,0.606061,0.452381,1.578947,0.997963
10,4,8,20,0.285714,0.714286,0.555556,0.714286,0.444444,0.625,0.428571,1.666667,0.998482
10,4,7,21,0.25,0.714286,0.588235,0.714286,0.411765,0.645161,0.404762,1.764706,0.998778
10,4,6,22,0.214286,0.714286,0.625,0.714286,0.375,0.666667,0.380952,1.875,0.999052
10,4,5,23,0.178571,0.714286,0.666667,0.714286,0.333333,0.689655,0.357143,2,0.999592
10,4,4,24,0.142857,0.714286,0.714286,0.714286,0.285714,0.714286,0.333333,2.142857,0.999666
5,9,3,25,0.107143,0.357143,0.625,0.357143,0.375,0.454545,0.190476,1.875,0.999744
5,9,2,26,0.071429,0.357143,0.714286,0.357143,0.285714,0.47619,0.166667,2.142857,0.999774
4,10,2,26,0.071429,0.285714,0.666667,0.285714,0.333333,0.4,0.142857,2,0.999781
3,11,2,26,0.071429,0.214286,0.6,0.214286,0.4,0.315789,0.119048,1.8,0.999881
2,12,2,26,0.071429,0.142857,0.5,0.142857,0.5,0.222222,0.095238,1.5,0.999908
2,12,1,27,0.035714,0.142857,0.666667,0.142857,0.333333,0.235294,0.071429,2,0.999909
1,13,1,27,0.035714,0.071429,0.5,0.071429,0.5,0.125,0.047619,?,0.999945
0,14,1,27,0.035714,0,0,0,1,?,0.02381,?,0.999967
0,14,0,28,0,0,?,0,?,?,0,?,0.999977
