@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,28,0,1,1,0.348837,1,0.651163,0.517241,1,1,0.000047
15,0,27,1,0.964286,1,0.357143,1,0.642857,0.526316,0.976744,1.02381,0.001366
15,0,26,2,0.928571,1,0.365854,1,0.634146,0.535714,0.953488,1.04878,0.004274
15,0,25,3,0.892857,1,0.375,1,0.625,0.545455,0.930233,1.075,0.01908
15,0,24,4,0.857143,1,0.384615,1,0.615385,0.555556,0.906977,1.102564,0.022215
15,0,23,5,0.821429,1,0.394737,1,0.605263,0.566038,0.883721,1.131579,0.022528
14,1,23,5,0.821429,0.933333,0.378378,0.933333,0.621622,0.538462,0.860465,1.084685,0.032738
14,1,22,6,0.785714,0.933333,0.388889,0.933333,0.611111,0.54902,0.837209,1.114815,0.033024
14,1,21,7,0.75,0.933333,0.4,0.933333,0.6,0.56,0.813953,1.146667,0.045839
14,1,20,8,0.714286,0.933333,0.411765,0.933333,0.588235,0.571429,0.790698,1.180392,0.091757
14,1,19,9,0.678571,0.933333,0.424242,0.933333,0.575758,0.583333,0.767442,1.216162,0.092354
14,1,18,10,0.642857,0.933333,0.4375,0.933333,0.5625,0.595745,0.744186,1.254167,0.147275
13,2,18,10,0.642857,0.866667,0.419355,0.866667,0.580645,0.565217,0.72093,1.202151,0.204685
13,2,17,11,0.607143,0.866667,0.433333,0.866667,0.566667,0.577778,0.697674,1.242222,0.294161
13,2,16,12,0.571429,0.866667,0.448276,0.866667,0.551724,0.590909,0.674419,1.285057,0.426897
13,2,15,13,0.535714,0.866667,0.464286,0.866667,0.535714,0.604651,0.651163,1.330952,0.487826
12,3,15,13,0.535714,0.8,0.444444,0.8,0.555556,0.571429,0.627907,1.274074,0.641508
12,3,14,14,0.5,0.8,0.461538,0.8,0.538462,0.585366,0.604651,1.323077,0.69314
12,3,13,15,0.464286,0.8,0.48,0.8,0.52,0.6,0.581395,1.376,0.74697
11,4,13,15,0.464286,0.733333,0.458333,0.733333,0.541667,0.564103,0.55814,1.313889,0.933028
11,4,12,16,0.428571,0.733333,0.478261,0.733333,0.521739,0.578947,0.534884,1.371014,0.968113
11,4,11,17,0.392857,0.733333,0.5,0.733333,0.5,0.594595,0.511628,1.433333,0.987296
11,4,10,18,0.357143,0.733333,0.52381,0.733333,0.47619,0.611111,0.488372,1.501587,0.99246
11,4,9,19,0.321429,0.733333,0.55,0.733333,0.45,0.628571,0.465116,1.576667,0.994808
11,4,8,20,0.285714,0.733333,0.578947,0.733333,0.421053,0.647059,0.44186,1.659649,0.997312
11,4,7,21,0.25,0.733333,0.611111,0.733333,0.388889,0.666667,0.418605,1.751852,0.997494
11,4,6,22,0.214286,0.733333,0.647059,0.733333,0.352941,0.6875,0.395349,1.854902,0.998201
11,4,5,23,0.178571,0.733333,0.6875,0.733333,0.3125,0.709677,0.372093,1.970833,0.999158
11,4,4,24,0.142857,0.733333,0.733333,0.733333,0.266667,0.733333,0.348837,2.102222,0.999431
11,4,3,25,0.107143,0.733333,0.785714,0.733333,0.214286,0.758621,0.325581,2.252381,0.999444
6,9,2,26,0.071429,0.4,0.75,0.4,0.25,0.521739,0.186047,2.15,0.999617
5,10,2,26,0.071429,0.333333,0.714286,0.333333,0.285714,0.454545,0.162791,2.047619,0.999724
4,11,2,26,0.071429,0.266667,0.666667,0.266667,0.333333,0.380952,0.139535,1.911111,0.999825
3,12,2,26,0.071429,0.2,0.6,0.2,0.4,0.3,0.116279,1.72,0.999862
2,13,2,26,0.071429,0.133333,0.5,0.133333,0.5,0.210526,0.093023,1.433333,0.999868
2,13,1,27,0.035714,0.133333,0.666667,0.133333,0.333333,0.222222,0.069767,1.911111,0.999869
1,14,1,27,0.035714,0.066667,0.5,0.066667,0.5,0.117647,0.046512,?,0.999959
1,14,0,28,0,0.066667,1,0.066667,0,0.125,0.023256,?,0.999973
0,15,0,28,0,0,?,0,?,?,0,?,0.999983
