@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,32,0,1,1,0.319149,1,0.680851,0.483871,1,1,0.000235
15,0,31,1,0.96875,1,0.326087,1,0.673913,0.491803,0.978723,1.021739,0.017287
15,0,30,2,0.9375,1,0.333333,1,0.666667,0.5,0.957447,1.044444,0.024383
15,0,29,3,0.90625,1,0.340909,1,0.659091,0.508475,0.93617,1.068182,0.036475
15,0,28,4,0.875,1,0.348837,1,0.651163,0.517241,0.914894,1.093023,0.039746
15,0,27,5,0.84375,1,0.357143,1,0.642857,0.526316,0.893617,1.119048,0.069684
15,0,26,6,0.8125,1,0.365854,1,0.634146,0.535714,0.87234,1.146341,0.099848
15,0,25,7,0.78125,1,0.375,1,0.625,0.545455,0.851064,1.175,0.106029
15,0,24,8,0.75,1,0.384615,1,0.615385,0.555556,0.829787,1.205128,0.119657
15,0,23,9,0.71875,1,0.394737,1,0.605263,0.566038,0.808511,1.236842,0.126671
14,1,23,9,0.71875,0.933333,0.378378,0.933333,0.621622,0.538462,0.787234,1.185586,0.161784
14,1,22,10,0.6875,0.933333,0.388889,0.933333,0.611111,0.54902,0.765957,1.218519,0.167421
14,1,21,11,0.65625,0.933333,0.4,0.933333,0.6,0.56,0.744681,1.253333,0.214047
14,1,20,12,0.625,0.933333,0.411765,0.933333,0.588235,0.571429,0.723404,1.290196,0.302617
13,2,20,12,0.625,0.866667,0.393939,0.866667,0.606061,0.541667,0.702128,1.234343,0.371467
13,2,19,13,0.59375,0.866667,0.40625,0.866667,0.59375,0.553191,0.680851,1.272917,0.524461
13,2,18,14,0.5625,0.866667,0.419355,0.866667,0.580645,0.565217,0.659574,1.313978,0.552154
12,3,18,14,0.5625,0.8,0.4,0.8,0.6,0.533333,0.638298,1.253333,0.6155
12,3,17,15,0.53125,0.8,0.413793,0.8,0.586207,0.545455,0.617021,1.296552,0.617474
11,4,17,15,0.53125,0.733333,0.392857,0.733333,0.607143,0.511628,0.595745,1.230952,0.635821
11,4,16,16,0.5,0.733333,0.407407,0.733333,0.592593,0.52381,0.574468,1.276543,0.8141
11,4,15,17,0.46875,0.733333,0.423077,0.733333,0.576923,0.536585,0.553191,1.325641,0.815022
11,4,14,18,0.4375,0.733333,0.44,0.733333,0.56,0.55,0.531915,1.378667,0.828631
11,4,13,19,0.40625,0.733333,0.458333,0.733333,0.541667,0.564103,0.510638,1.436111,0.8984
11,4,12,20,0.375,0.733333,0.478261,0.733333,0.521739,0.578947,0.489362,1.498551,0.912959
11,4,11,21,0.34375,0.733333,0.5,0.733333,0.5,0.594595,0.468085,1.566667,0.936192
11,4,10,22,0.3125,0.733333,0.52381,0.733333,0.47619,0.611111,0.446809,1.64127,0.942637
11,4,9,23,0.28125,0.733333,0.55,0.733333,0.45,0.628571,0.425532,1.723333,0.953784
6,9,8,24,0.25,0.4,0.428571,0.4,0.571429,0.413793,0.297872,1.342857,0.963452
6,9,7,25,0.21875,0.4,0.461538,0.4,0.538462,0.428571,0.276596,1.446154,0.964262
6,9,6,26,0.1875,0.4,0.5,0.4,0.5,0.444444,0.255319,1.566667,0.967339
6,9,5,27,0.15625,0.4,0.545455,0.4,0.454545,0.461538,0.234043,1.709091,0.973036
6,9,4,28,0.125,0.4,0.6,0.4,0.4,0.48,0.212766,1.88,0.98199
6,9,3,29,0.09375,0.4,0.666667,0.4,0.333333,0.5,0.191489,2.088889,0.986834
5,10,3,29,0.09375,0.333333,0.625,0.333333,0.375,0.434783,0.170213,1.958333,0.991588
4,11,3,29,0.09375,0.266667,0.571429,0.266667,0.428571,0.363636,0.148936,1.790476,0.993631
4,11,2,30,0.0625,0.266667,0.666667,0.266667,0.333333,0.380952,0.12766,2.088889,0.993848
3,12,2,30,0.0625,0.2,0.6,0.2,0.4,0.3,0.106383,1.88,0.994641
2,13,2,30,0.0625,0.133333,0.5,0.133333,0.5,0.210526,0.085106,1.566667,0.997415
2,13,1,31,0.03125,0.133333,0.666667,0.133333,0.333333,0.222222,0.06383,?,0.998089
2,13,0,32,0,0.133333,1,0.133333,0,0.235294,0.042553,?,0.998426
1,14,0,32,0,0.066667,1,0.066667,0,0.125,0.021277,?,0.998531
0,15,0,32,0,0,?,0,?,?,0,?,0.998541
