@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,29,0,1,1,0.340909,1,0.659091,0.508475,1,1,0.000128
15,0,28,1,0.965517,1,0.348837,1,0.651163,0.517241,0.977273,1.023256,0.002342
15,0,27,2,0.931034,1,0.357143,1,0.642857,0.526316,0.954545,1.047619,0.007057
15,0,26,3,0.896552,1,0.365854,1,0.634146,0.535714,0.931818,1.073171,0.021665
15,0,25,4,0.862069,1,0.375,1,0.625,0.545455,0.909091,1.1,0.023652
14,1,25,4,0.862069,0.933333,0.358974,0.933333,0.641026,0.518519,0.886364,1.052991,0.032209
14,1,24,5,0.827586,0.933333,0.368421,0.933333,0.631579,0.528302,0.863636,1.080702,0.034871
14,1,23,6,0.793103,0.933333,0.378378,0.933333,0.621622,0.538462,0.840909,1.10991,0.044146
14,1,22,7,0.758621,0.933333,0.388889,0.933333,0.611111,0.54902,0.818182,1.140741,0.045567
14,1,21,8,0.724138,0.933333,0.4,0.933333,0.6,0.56,0.795455,1.173333,0.087179
14,1,20,9,0.689655,0.933333,0.411765,0.933333,0.588235,0.571429,0.772727,1.207843,0.122213
13,2,20,9,0.689655,0.866667,0.393939,0.866667,0.606061,0.541667,0.75,1.155556,0.147309
13,2,19,10,0.655172,0.866667,0.40625,0.866667,0.59375,0.553191,0.727273,1.191667,0.287933
13,2,18,11,0.62069,0.866667,0.419355,0.866667,0.580645,0.565217,0.704545,1.230108,0.300592
13,2,17,12,0.586207,0.866667,0.433333,0.866667,0.566667,0.577778,0.681818,1.271111,0.348913
13,2,16,13,0.551724,0.866667,0.448276,0.866667,0.551724,0.590909,0.659091,1.314943,0.492103
12,3,16,13,0.551724,0.8,0.428571,0.8,0.571429,0.55814,0.636364,1.257143,0.629216
12,3,15,14,0.517241,0.8,0.444444,0.8,0.555556,0.571429,0.613636,1.303704,0.646532
11,4,15,14,0.517241,0.733333,0.423077,0.733333,0.576923,0.536585,0.590909,1.241026,0.653504
11,4,14,15,0.482759,0.733333,0.44,0.733333,0.56,0.55,0.568182,1.290667,0.692742
11,4,13,16,0.448276,0.733333,0.458333,0.733333,0.541667,0.564103,0.545455,1.344444,0.922897
11,4,12,17,0.413793,0.733333,0.478261,0.733333,0.521739,0.578947,0.522727,1.402899,0.945623
11,4,11,18,0.37931,0.733333,0.5,0.733333,0.5,0.594595,0.5,1.466667,0.99462
11,4,10,19,0.344828,0.733333,0.52381,0.733333,0.47619,0.611111,0.477273,1.536508,0.996592
11,4,9,20,0.310345,0.733333,0.55,0.733333,0.45,0.628571,0.454545,1.613333,0.996783
11,4,8,21,0.275862,0.733333,0.578947,0.733333,0.421053,0.647059,0.431818,1.698246,0.998535
11,4,7,22,0.241379,0.733333,0.611111,0.733333,0.388889,0.666667,0.409091,1.792593,0.998679
11,4,6,23,0.206897,0.733333,0.647059,0.733333,0.352941,0.6875,0.386364,1.898039,0.998811
11,4,5,24,0.172414,0.733333,0.6875,0.733333,0.3125,0.709677,0.363636,2.016667,0.999402
10,5,5,24,0.172414,0.666667,0.666667,0.666667,0.333333,0.666667,0.340909,1.955556,0.999406
9,6,5,24,0.172414,0.6,0.642857,0.6,0.357143,0.62069,0.318182,1.885714,0.999427
4,11,4,25,0.137931,0.266667,0.5,0.266667,0.5,0.347826,0.181818,1.466667,0.999552
4,11,3,26,0.103448,0.266667,0.571429,0.266667,0.428571,0.363636,0.159091,1.67619,0.999667
4,11,2,27,0.068966,0.266667,0.666667,0.266667,0.333333,0.380952,0.136364,1.955556,0.999821
3,12,2,27,0.068966,0.2,0.6,0.2,0.4,0.3,0.113636,1.76,0.999906
3,12,1,28,0.034483,0.2,0.75,0.2,0.25,0.315789,0.090909,2.2,0.999909
2,13,1,28,0.034483,0.133333,0.666667,0.133333,0.333333,0.222222,0.068182,1.955556,0.999926
1,14,1,28,0.034483,0.066667,0.5,0.066667,0.5,0.117647,0.045455,?,0.999947
1,14,0,29,0,0.066667,1,0.066667,0,0.125,0.022727,?,0.999949
0,15,0,29,0,0,?,0,?,?,0,?,0.999959
