@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.00072
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.001038
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.001484
10,5,32,3,0.914286,0.666667,0.238095,0.666667,0.761905,0.350877,0.84,0.793651,0.001992
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.014161
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.074042
10,5,29,6,0.828571,0.666667,0.25641,0.666667,0.74359,0.37037,0.78,0.854701,0.140575
9,6,29,6,0.828571,0.6,0.236842,0.6,0.763158,0.339623,0.76,0.789474,0.344422
9,6,28,7,0.8,0.6,0.243243,0.6,0.756757,0.346154,0.74,0.810811,0.457247
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.463044
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.466515
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.475033
7,8,26,9,0.742857,0.466667,0.212121,0.466667,0.787879,0.291667,0.66,0.707071,0.48518
7,8,25,10,0.714286,0.466667,0.21875,0.466667,0.78125,0.297872,0.64,0.729167,0.518087
6,9,25,10,0.714286,0.4,0.193548,0.4,0.806452,0.26087,0.62,0.645161,0.518396
6,9,24,11,0.685714,0.4,0.2,0.4,0.8,0.266667,0.6,0.666667,0.526547
5,10,24,11,0.685714,0.333333,0.172414,0.333333,0.827586,0.227273,0.58,0.574713,0.57614
5,10,23,12,0.657143,0.333333,0.178571,0.333333,0.821429,0.232558,0.56,0.595238,0.618804
5,10,22,13,0.628571,0.333333,0.185185,0.333333,0.814815,0.238095,0.54,0.617284,0.632184
5,10,21,14,0.6,0.333333,0.192308,0.333333,0.807692,0.243902,0.52,0.641026,0.658297
5,10,20,15,0.571429,0.333333,0.2,0.333333,0.8,0.25,0.5,0.666667,0.681916
5,10,19,16,0.542857,0.333333,0.208333,0.333333,0.791667,0.25641,0.48,0.694444,0.683296
5,10,18,17,0.514286,0.333333,0.217391,0.333333,0.782609,0.263158,0.46,0.724638,0.728221
5,10,17,18,0.485714,0.333333,0.227273,0.333333,0.772727,0.27027,0.44,0.757576,0.751213
5,10,16,19,0.457143,0.333333,0.238095,0.333333,0.761905,0.277778,0.42,0.793651,0.754641
5,10,15,20,0.428571,0.333333,0.25,0.333333,0.75,0.285714,0.4,0.833333,0.762457
5,10,14,21,0.4,0.333333,0.263158,0.333333,0.736842,0.294118,0.38,0.877193,0.774785
5,10,13,22,0.371429,0.333333,0.277778,0.333333,0.722222,0.30303,0.36,0.925926,0.778064
5,10,12,23,0.342857,0.333333,0.294118,0.333333,0.705882,0.3125,0.34,0.980392,0.791566
5,10,11,24,0.314286,0.333333,0.3125,0.333333,0.6875,0.322581,0.32,1.041667,0.798771
5,10,10,25,0.285714,0.333333,0.333333,0.333333,0.666667,0.333333,0.3,1.111111,0.79878
5,10,9,26,0.257143,0.333333,0.357143,0.333333,0.642857,0.344828,0.28,1.190476,0.813656
4,11,8,27,0.228571,0.266667,0.333333,0.266667,0.666667,0.296296,0.24,1.111111,0.822569
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.829297
3,12,7,28,0.2,0.2,0.3,0.2,0.7,0.24,0.2,1,0.873366
3,12,6,29,0.171429,0.2,0.333333,0.2,0.666667,0.25,0.18,1.111111,0.894854
2,13,6,29,0.171429,0.133333,0.25,0.133333,0.75,0.173913,0.16,0.833333,0.906957
1,14,6,29,0.171429,0.066667,0.142857,0.066667,0.857143,0.090909,0.14,0.47619,0.924193
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.926587
0,15,5,30,0.142857,0,0,0,1,?,0.1,0,0.939031
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.942259
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.943565
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.947866
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.975809
0,15,0,35,0,0,?,0,?,?,0,?,0.975819
