@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
14,0,27,0,1,1,0.341463,1,0.658537,0.509091,1,1,0.000075
14,0,26,1,0.962963,1,0.35,1,0.65,0.518519,0.97561,1.025,0.001454
14,0,25,2,0.925926,1,0.358974,1,0.641026,0.528302,0.95122,1.051282,0.003361
14,0,24,3,0.888889,1,0.368421,1,0.631579,0.538462,0.926829,1.078947,0.012184
14,0,23,4,0.851852,1,0.378378,1,0.621622,0.54902,0.902439,1.108108,0.018786
13,1,23,4,0.851852,0.928571,0.361111,0.928571,0.638889,0.52,0.878049,1.05754,0.033277
13,1,22,5,0.814815,0.928571,0.371429,0.928571,0.628571,0.530612,0.853659,1.087755,0.036907
13,1,21,6,0.777778,0.928571,0.382353,0.928571,0.617647,0.541667,0.829268,1.119748,0.044731
13,1,20,7,0.740741,0.928571,0.393939,0.928571,0.606061,0.553191,0.804878,1.15368,0.045683
13,1,19,8,0.703704,0.928571,0.40625,0.928571,0.59375,0.565217,0.780488,1.189732,0.05748
13,1,18,9,0.666667,0.928571,0.419355,0.928571,0.580645,0.577778,0.756098,1.228111,0.061354
13,1,17,10,0.62963,0.928571,0.433333,0.928571,0.566667,0.590909,0.731707,1.269048,0.077165
13,1,16,11,0.592593,0.928571,0.448276,0.928571,0.551724,0.604651,0.707317,1.312808,0.13536
13,1,15,12,0.555556,0.928571,0.464286,0.928571,0.535714,0.619048,0.682927,1.359694,0.138267
12,2,15,12,0.555556,0.857143,0.444444,0.857143,0.555556,0.585366,0.658537,1.301587,0.453758
11,3,15,12,0.555556,0.785714,0.423077,0.785714,0.576923,0.55,0.634146,1.239011,0.469639
11,3,14,13,0.518519,0.785714,0.44,0.785714,0.56,0.564103,0.609756,1.288571,0.70941
11,3,13,14,0.481481,0.785714,0.458333,0.785714,0.541667,0.578947,0.585366,1.342262,0.726865
10,4,13,14,0.481481,0.714286,0.434783,0.714286,0.565217,0.540541,0.560976,1.273292,0.874365
10,4,12,15,0.444444,0.714286,0.454545,0.714286,0.545455,0.555556,0.536585,1.331169,0.921872
10,4,11,16,0.407407,0.714286,0.47619,0.714286,0.52381,0.571429,0.512195,1.394558,0.939382
10,4,10,17,0.37037,0.714286,0.5,0.714286,0.5,0.588235,0.487805,1.464286,0.995004
10,4,9,18,0.333333,0.714286,0.526316,0.714286,0.473684,0.606061,0.463415,1.541353,0.995221
10,4,8,19,0.296296,0.714286,0.555556,0.714286,0.444444,0.625,0.439024,1.626984,0.998243
10,4,7,20,0.259259,0.714286,0.588235,0.714286,0.411765,0.645161,0.414634,1.722689,0.998902
10,4,6,21,0.222222,0.714286,0.625,0.714286,0.375,0.666667,0.390244,1.830357,0.998962
10,4,5,22,0.185185,0.714286,0.666667,0.714286,0.333333,0.689655,0.365854,1.952381,0.998976
10,4,4,23,0.148148,0.714286,0.714286,0.714286,0.285714,0.714286,0.341463,2.091837,0.999639
10,4,3,24,0.111111,0.714286,0.769231,0.714286,0.230769,0.740741,0.317073,2.252747,0.999824
10,4,2,25,0.074074,0.714286,0.833333,0.714286,0.166667,0.769231,0.292683,2.440476,0.999862
9,5,2,25,0.074074,0.642857,0.818182,0.642857,0.181818,0.72,0.268293,2.396104,0.999868
9,5,1,26,0.037037,0.642857,0.9,0.642857,0.1,0.75,0.243902,2.635714,0.999878
8,6,1,26,0.037037,0.571429,0.888889,0.571429,0.111111,0.695652,0.219512,2.603175,0.999919
7,7,1,26,0.037037,0.5,0.875,0.5,0.125,0.636364,0.195122,2.5625,0.999936
2,12,0,27,0,0.142857,1,0.142857,0,0.25,0.04878,?,0.999937
1,13,0,27,0,0.071429,1,0.071429,0,0.133333,0.02439,?,0.999943
0,14,0,27,0,0,?,0,?,?,0,?,0.999953
