@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000054
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.00072
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.015208
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.016546
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.023342
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.05376
15,0,29,6,0.828571,1,0.340909,1,0.659091,0.508475,0.88,1.136364,0.063303
15,0,28,7,0.8,1,0.348837,1,0.651163,0.517241,0.86,1.162791,0.088193
15,0,27,8,0.771429,1,0.357143,1,0.642857,0.526316,0.84,1.190476,0.121811
15,0,26,9,0.742857,1,0.365854,1,0.634146,0.535714,0.82,1.219512,0.134709
15,0,25,10,0.714286,1,0.375,1,0.625,0.545455,0.8,1.25,0.152528
15,0,24,11,0.685714,1,0.384615,1,0.615385,0.555556,0.78,1.282051,0.159289
14,1,24,11,0.685714,0.933333,0.368421,0.933333,0.631579,0.528302,0.76,1.22807,0.17733
14,1,23,12,0.657143,0.933333,0.378378,0.933333,0.621622,0.538462,0.74,1.261261,0.190308
14,1,22,13,0.628571,0.933333,0.388889,0.933333,0.611111,0.54902,0.72,1.296296,0.205454
14,1,21,14,0.6,0.933333,0.4,0.933333,0.6,0.56,0.7,1.333333,0.235783
9,6,20,15,0.571429,0.6,0.310345,0.6,0.689655,0.409091,0.58,1.034483,0.246924
8,7,20,15,0.571429,0.533333,0.285714,0.533333,0.714286,0.372093,0.56,0.952381,0.474326
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.49383
7,8,19,16,0.542857,0.466667,0.269231,0.466667,0.730769,0.341463,0.52,0.897436,0.495089
6,9,19,16,0.542857,0.4,0.24,0.4,0.76,0.3,0.5,0.8,0.634125
6,9,18,17,0.514286,0.4,0.25,0.4,0.75,0.307692,0.48,0.833333,0.64688
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.672764
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.682682
6,9,15,20,0.428571,0.4,0.285714,0.4,0.714286,0.333333,0.42,0.952381,0.725754
6,9,14,21,0.4,0.4,0.3,0.4,0.7,0.342857,0.4,1,0.835797
6,9,13,22,0.371429,0.4,0.315789,0.4,0.684211,0.352941,0.38,1.052632,0.845881
6,9,12,23,0.342857,0.4,0.333333,0.4,0.666667,0.363636,0.36,1.111111,0.883185
6,9,11,24,0.314286,0.4,0.352941,0.4,0.647059,0.375,0.34,1.176471,0.888098
6,9,10,25,0.285714,0.4,0.375,0.4,0.625,0.387097,0.32,1.25,0.916605
5,10,10,25,0.285714,0.333333,0.333333,0.333333,0.666667,0.333333,0.3,1.111111,0.92204
5,10,9,26,0.257143,0.333333,0.357143,0.333333,0.642857,0.344828,0.28,1.190476,0.937778
5,10,8,27,0.228571,0.333333,0.384615,0.333333,0.615385,0.357143,0.26,1.282051,0.944469
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.950143
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.951686
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.952097
4,11,5,30,0.142857,0.266667,0.444444,0.266667,0.555556,0.333333,0.18,1.481481,0.959973
4,11,4,31,0.114286,0.266667,0.5,0.266667,0.5,0.347826,0.16,1.666667,0.987977
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.989653
2,13,4,31,0.114286,0.133333,0.333333,0.133333,0.666667,0.190476,0.12,1.111111,0.989964
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.989985
2,13,2,33,0.057143,0.133333,0.5,0.133333,0.5,0.210526,0.08,1.666667,0.994315
1,14,2,33,0.057143,0.066667,0.333333,0.066667,0.666667,0.111111,0.06,?,0.996267
1,14,1,34,0.028571,0.066667,0.5,0.066667,0.5,0.117647,0.04,?,0.998103
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.998206
0,15,0,35,0,0,?,0,?,?,0,?,0.998216
