@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000069
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000908
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.010738
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.019088
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.029235
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.066808
15,0,29,6,0.828571,1,0.340909,1,0.659091,0.508475,0.88,1.136364,0.078475
15,0,28,7,0.8,1,0.348837,1,0.651163,0.517241,0.86,1.162791,0.108639
15,0,27,8,0.771429,1,0.357143,1,0.642857,0.526316,0.84,1.190476,0.148778
15,0,26,9,0.742857,1,0.365854,1,0.634146,0.535714,0.82,1.219512,0.163998
15,0,25,10,0.714286,1,0.375,1,0.625,0.545455,0.8,1.25,0.166007
10,5,24,11,0.685714,0.666667,0.294118,0.666667,0.705882,0.408163,0.68,0.980392,0.184864
10,5,23,12,0.657143,0.666667,0.30303,0.666667,0.69697,0.416667,0.66,1.010101,0.192733
9,6,23,12,0.657143,0.6,0.28125,0.6,0.71875,0.382979,0.64,0.9375,0.213598
9,6,22,13,0.628571,0.6,0.290323,0.6,0.709677,0.391304,0.62,0.967742,0.228494
9,6,21,14,0.6,0.6,0.3,0.6,0.7,0.4,0.6,1,0.245757
9,6,20,15,0.571429,0.6,0.310345,0.6,0.689655,0.409091,0.58,1.034483,0.292368
8,7,20,15,0.571429,0.533333,0.285714,0.533333,0.714286,0.372093,0.56,0.952381,0.45325
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.532054
8,7,18,17,0.514286,0.533333,0.307692,0.533333,0.692308,0.390244,0.52,1.025641,0.551441
7,8,18,17,0.514286,0.466667,0.28,0.466667,0.72,0.35,0.5,0.933333,0.552687
6,9,18,17,0.514286,0.4,0.25,0.4,0.75,0.307692,0.48,0.833333,0.685924
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.697733
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.730528
6,9,15,20,0.428571,0.4,0.285714,0.4,0.714286,0.333333,0.42,0.952381,0.7693
6,9,14,21,0.4,0.4,0.3,0.4,0.7,0.342857,0.4,1,0.779783
6,9,13,22,0.371429,0.4,0.315789,0.4,0.684211,0.352941,0.38,1.052632,0.836608
6,9,12,23,0.342857,0.4,0.333333,0.4,0.666667,0.363636,0.36,1.111111,0.865117
6,9,11,24,0.314286,0.4,0.352941,0.4,0.647059,0.375,0.34,1.176471,0.876407
5,10,11,24,0.314286,0.333333,0.3125,0.333333,0.6875,0.322581,0.32,1.041667,0.884131
5,10,10,25,0.285714,0.333333,0.333333,0.333333,0.666667,0.333333,0.3,1.111111,0.905005
5,10,9,26,0.257143,0.333333,0.357143,0.333333,0.642857,0.344828,0.28,1.190476,0.906747
5,10,8,27,0.228571,0.333333,0.384615,0.333333,0.615385,0.357143,0.26,1.282051,0.916477
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.924784
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.927052
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.927656
4,11,5,30,0.142857,0.266667,0.444444,0.266667,0.555556,0.333333,0.18,1.481481,0.939294
4,11,4,31,0.114286,0.266667,0.5,0.266667,0.5,0.347826,0.16,1.666667,0.981486
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.984053
2,13,4,31,0.114286,0.133333,0.333333,0.133333,0.666667,0.190476,0.12,1.111111,0.98453
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.991215
1,14,3,32,0.085714,0.066667,0.25,0.066667,0.75,0.105263,0.08,0.833333,0.992035
1,14,2,33,0.057143,0.066667,0.333333,0.066667,0.666667,0.111111,0.06,?,0.994225
1,14,1,34,0.028571,0.066667,0.5,0.066667,0.5,0.117647,0.04,?,0.995307
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.997221
0,15,0,35,0,0,?,0,?,?,0,?,0.997231
