@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000377
10,5,33,2,0.942857,0.666667,0.232558,0.666667,0.767442,0.344828,0.86,0.775194,0.002996
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.021169
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.07893
9,6,30,5,0.857143,0.6,0.230769,0.6,0.769231,0.333333,0.78,0.769231,0.176203
8,7,30,5,0.857143,0.533333,0.210526,0.533333,0.789474,0.301887,0.76,0.701754,0.226833
8,7,29,6,0.828571,0.533333,0.216216,0.533333,0.783784,0.307692,0.74,0.720721,0.60297
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.606095
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.661592
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.676863
8,7,25,10,0.714286,0.533333,0.242424,0.533333,0.757576,0.333333,0.66,0.808081,0.699806
8,7,24,11,0.685714,0.533333,0.25,0.533333,0.75,0.340426,0.64,0.833333,0.723433
7,8,24,11,0.685714,0.466667,0.225806,0.466667,0.774194,0.304348,0.62,0.752688,0.731493
7,8,23,12,0.657143,0.466667,0.233333,0.466667,0.766667,0.311111,0.6,0.777778,0.73232
6,9,23,12,0.657143,0.4,0.206897,0.4,0.793103,0.272727,0.58,0.689655,0.740688
6,9,22,13,0.628571,0.4,0.214286,0.4,0.785714,0.27907,0.56,0.714286,0.756783
6,9,21,14,0.6,0.4,0.222222,0.4,0.777778,0.285714,0.54,0.740741,0.759844
6,9,20,15,0.571429,0.4,0.230769,0.4,0.769231,0.292683,0.52,0.769231,0.762746
5,10,20,15,0.571429,0.333333,0.2,0.333333,0.8,0.25,0.5,0.666667,0.764614
5,10,19,16,0.542857,0.333333,0.208333,0.333333,0.791667,0.25641,0.48,0.694444,0.766597
5,10,18,17,0.514286,0.333333,0.217391,0.333333,0.782609,0.263158,0.46,0.724638,0.773841
4,11,18,17,0.514286,0.266667,0.181818,0.266667,0.818182,0.216216,0.44,0.606061,0.786391
4,11,17,18,0.485714,0.266667,0.190476,0.266667,0.809524,0.222222,0.42,0.634921,0.790783
3,12,17,18,0.485714,0.2,0.15,0.2,0.85,0.171429,0.4,0.5,0.79713
3,12,16,19,0.457143,0.2,0.157895,0.2,0.842105,0.176471,0.38,0.526316,0.797751
2,13,16,19,0.457143,0.133333,0.111111,0.133333,0.888889,0.121212,0.36,0.37037,0.819694
2,13,15,20,0.428571,0.133333,0.117647,0.133333,0.882353,0.125,0.34,0.392157,0.854596
2,13,14,21,0.4,0.133333,0.125,0.133333,0.875,0.129032,0.32,0.416667,0.856659
2,13,13,22,0.371429,0.133333,0.133333,0.133333,0.866667,0.133333,0.3,0.444444,0.859819
2,13,12,23,0.342857,0.133333,0.142857,0.133333,0.857143,0.137931,0.28,0.47619,0.86797
1,14,10,25,0.285714,0.066667,0.090909,0.066667,0.909091,0.076923,0.22,0.30303,0.86983
1,14,9,26,0.257143,0.066667,0.1,0.066667,0.9,0.08,0.2,0.333333,0.874764
1,14,8,27,0.228571,0.066667,0.111111,0.066667,0.888889,0.083333,0.18,0.37037,0.898571
1,14,7,28,0.2,0.066667,0.125,0.066667,0.875,0.086957,0.16,0.416667,0.912155
1,14,6,29,0.171429,0.066667,0.142857,0.066667,0.857143,0.090909,0.14,0.47619,0.933526
0,15,6,29,0.171429,0,0,0,1,?,0.12,0,0.947132
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.957254
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.96089
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.973323
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.98396
0,15,0,35,0,0,?,0,?,?,0,?,0.98397
