@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
14,0,26,0,1,1,0.35,1,0.65,0.518519,1,1,0.000036
14,0,25,1,0.961538,1,0.358974,1,0.641026,0.528302,0.975,1.025641,0.000626
14,0,24,2,0.923077,1,0.368421,1,0.631579,0.538462,0.95,1.052632,0.001328
14,0,23,3,0.884615,1,0.378378,1,0.621622,0.54902,0.925,1.081081,0.007661
13,1,23,3,0.884615,0.928571,0.361111,0.928571,0.638889,0.52,0.9,1.031746,0.012755
13,1,22,4,0.846154,0.928571,0.371429,0.928571,0.628571,0.530612,0.875,1.061224,0.016966
13,1,21,5,0.807692,0.928571,0.382353,0.928571,0.617647,0.541667,0.85,1.092437,0.023433
13,1,20,6,0.769231,0.928571,0.393939,0.928571,0.606061,0.553191,0.825,1.125541,0.028245
13,1,19,7,0.730769,0.928571,0.40625,0.928571,0.59375,0.565217,0.8,1.160714,0.035248
13,1,18,8,0.692308,0.928571,0.419355,0.928571,0.580645,0.577778,0.775,1.198157,0.03751
13,1,17,9,0.653846,0.928571,0.433333,0.928571,0.566667,0.590909,0.75,1.238095,0.069836
12,2,17,9,0.653846,0.857143,0.413793,0.857143,0.586207,0.55814,0.725,1.182266,0.085385
12,2,16,10,0.615385,0.857143,0.428571,0.857143,0.571429,0.571429,0.7,1.22449,0.166976
12,2,15,11,0.576923,0.857143,0.444444,0.857143,0.555556,0.585366,0.675,1.269841,0.287677
12,2,14,12,0.538462,0.857143,0.461538,0.857143,0.538462,0.6,0.65,1.318681,0.506216
12,2,13,13,0.5,0.857143,0.48,0.857143,0.52,0.615385,0.625,1.371429,0.523228
11,3,13,13,0.5,0.785714,0.458333,0.785714,0.541667,0.578947,0.6,1.309524,0.910981
10,4,13,13,0.5,0.714286,0.434783,0.714286,0.565217,0.540541,0.575,1.242236,0.928012
10,4,12,14,0.461538,0.714286,0.454545,0.714286,0.545455,0.555556,0.55,1.298701,0.966378
10,4,11,15,0.423077,0.714286,0.47619,0.714286,0.52381,0.571429,0.525,1.360544,0.9996
10,4,10,16,0.384615,0.714286,0.5,0.714286,0.5,0.588235,0.5,1.428571,0.999977
9,5,10,16,0.384615,0.642857,0.473684,0.642857,0.526316,0.545455,0.475,1.353383,0.999989
9,5,9,17,0.346154,0.642857,0.5,0.642857,0.5,0.5625,0.45,1.428571,0.999992
9,5,8,18,0.307692,0.642857,0.529412,0.642857,0.470588,0.580645,0.425,1.512605,0.999997
9,5,7,19,0.269231,0.642857,0.5625,0.642857,0.4375,0.6,0.4,1.607143,0.999997
9,5,6,20,0.230769,0.642857,0.6,0.642857,0.4,0.62069,0.375,1.714286,0.999998
9,5,5,21,0.192308,0.642857,0.642857,0.642857,0.357143,0.642857,0.35,1.836735,0.999998
9,5,4,22,0.153846,0.642857,0.692308,0.642857,0.307692,0.666667,0.325,1.978022,1
9,5,3,23,0.115385,0.642857,0.75,0.642857,0.25,0.692308,0.3,2.142857,1
9,5,2,24,0.076923,0.642857,0.818182,0.642857,0.181818,0.72,0.275,2.337662,1
9,5,1,25,0.038462,0.642857,0.9,0.642857,0.1,0.75,0.25,2.571429,1
8,6,1,25,0.038462,0.571429,0.888889,0.571429,0.111111,0.695652,0.225,2.539683,1
7,7,1,25,0.038462,0.5,0.875,0.5,0.125,0.636364,0.2,2.5,1
6,8,1,25,0.038462,0.428571,0.857143,0.428571,0.142857,0.571429,0.175,2.44898,1
5,9,1,25,0.038462,0.357143,0.833333,0.357143,0.166667,0.5,0.15,2.380952,1
0,14,0,26,0,0,?,0,?,?,0,?,1.00001
