@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000002
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000002
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.000013
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.000017
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.000023
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.000032
14,1,30,5,0.857143,0.933333,0.318182,0.933333,0.681818,0.474576,0.88,1.060606,0.000047
14,1,29,6,0.828571,0.933333,0.325581,0.933333,0.674419,0.482759,0.86,1.085271,0.000071
14,1,28,7,0.8,0.933333,0.333333,0.933333,0.666667,0.491228,0.84,1.111111,0.000089
14,1,27,8,0.771429,0.933333,0.341463,0.933333,0.658537,0.5,0.82,1.138211,0.000141
14,1,26,9,0.742857,0.933333,0.35,0.933333,0.65,0.509091,0.8,1.166667,0.000171
14,1,25,10,0.714286,0.933333,0.358974,0.933333,0.641026,0.518519,0.78,1.196581,0.000234
13,2,25,10,0.714286,0.866667,0.342105,0.866667,0.657895,0.490566,0.76,1.140351,0.000338
13,2,24,11,0.685714,0.866667,0.351351,0.866667,0.648649,0.5,0.74,1.171171,0.000338
13,2,23,12,0.657143,0.866667,0.361111,0.866667,0.638889,0.509804,0.72,1.203704,0.000454
13,2,22,13,0.628571,0.866667,0.371429,0.866667,0.628571,0.52,0.7,1.238095,0.004544
13,2,21,14,0.6,0.866667,0.382353,0.866667,0.617647,0.530612,0.68,1.27451,0.013379
8,7,20,15,0.571429,0.533333,0.285714,0.533333,0.714286,0.372093,0.56,0.952381,0.016248
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.01669
8,7,18,17,0.514286,0.533333,0.307692,0.533333,0.692308,0.390244,0.52,1.025641,0.019324
8,7,17,18,0.485714,0.533333,0.32,0.533333,0.68,0.4,0.5,1.066667,0.021283
8,7,16,19,0.457143,0.533333,0.333333,0.533333,0.666667,0.410256,0.48,1.111111,0.068456
8,7,15,20,0.428571,0.533333,0.347826,0.533333,0.652174,0.421053,0.46,1.15942,0.075366
8,7,14,21,0.4,0.533333,0.363636,0.533333,0.636364,0.432432,0.44,1.212121,0.089785
8,7,13,22,0.371429,0.533333,0.380952,0.533333,0.619048,0.444444,0.42,1.269841,0.135653
8,7,12,23,0.342857,0.533333,0.4,0.533333,0.6,0.457143,0.4,1.333333,0.199548
8,7,11,24,0.314286,0.533333,0.421053,0.533333,0.578947,0.470588,0.38,1.403509,0.221509
8,7,10,25,0.285714,0.533333,0.444444,0.533333,0.555556,0.484848,0.36,1.481481,0.262518
8,7,9,26,0.257143,0.533333,0.470588,0.533333,0.529412,0.5,0.34,1.568627,0.266197
8,7,8,27,0.228571,0.533333,0.5,0.533333,0.5,0.516129,0.32,1.666667,0.297887
7,8,8,27,0.228571,0.466667,0.466667,0.466667,0.533333,0.466667,0.3,1.555556,0.517831
6,9,8,27,0.228571,0.4,0.428571,0.4,0.571429,0.413793,0.28,1.428571,0.842305
6,9,7,28,0.2,0.4,0.461538,0.4,0.538462,0.428571,0.26,1.538462,0.922949
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.931532
5,10,6,29,0.171429,0.333333,0.454545,0.333333,0.545455,0.384615,0.22,1.515152,0.961765
5,10,5,30,0.142857,0.333333,0.5,0.333333,0.5,0.4,0.2,1.666667,0.989741
5,10,4,31,0.114286,0.333333,0.555556,0.333333,0.444444,0.416667,0.18,1.851852,0.992755
4,11,4,31,0.114286,0.266667,0.5,0.266667,0.5,0.347826,0.16,1.666667,0.995609
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.996775
3,12,3,32,0.085714,0.2,0.5,0.2,0.5,0.285714,0.12,1.666667,0.996866
3,12,2,33,0.057143,0.2,0.6,0.2,0.4,0.3,0.1,2,0.998704
3,12,1,34,0.028571,0.2,0.75,0.2,0.25,0.315789,0.08,2.5,0.999458
2,13,1,34,0.028571,0.133333,0.666667,0.133333,0.333333,0.222222,0.06,?,0.999739
1,14,1,34,0.028571,0.066667,0.5,0.066667,0.5,0.117647,0.04,?,0.999783
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999883
0,15,0,35,0,0,?,0,?,?,0,?,0.999893
