@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000402
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.007737
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.008654
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.010502
14,1,32,3,0.914286,0.933333,0.304348,0.933333,0.695652,0.459016,0.92,1.014493,0.011204
9,6,30,5,0.857143,0.6,0.230769,0.6,0.769231,0.333333,0.78,0.769231,0.021894
9,6,29,6,0.828571,0.6,0.236842,0.6,0.763158,0.339623,0.76,0.789474,0.025665
9,6,28,7,0.8,0.6,0.243243,0.6,0.756757,0.346154,0.74,0.810811,0.078357
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.090566
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.233243
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.242682
8,7,25,10,0.714286,0.533333,0.242424,0.533333,0.757576,0.333333,0.66,0.808081,0.527199
8,7,24,11,0.685714,0.533333,0.25,0.533333,0.75,0.340426,0.64,0.833333,0.534766
8,7,23,12,0.657143,0.533333,0.258065,0.533333,0.741935,0.347826,0.62,0.860215,0.54222
7,8,23,12,0.657143,0.466667,0.233333,0.466667,0.766667,0.311111,0.6,0.777778,0.704269
7,8,22,13,0.628571,0.466667,0.241379,0.466667,0.758621,0.318182,0.58,0.804598,0.737211
7,8,21,14,0.6,0.466667,0.25,0.466667,0.75,0.325581,0.56,0.833333,0.750255
7,8,20,15,0.571429,0.466667,0.259259,0.466667,0.740741,0.333333,0.54,0.864198,0.767079
7,8,19,16,0.542857,0.466667,0.269231,0.466667,0.730769,0.341463,0.52,0.897436,0.776953
7,8,18,17,0.514286,0.466667,0.28,0.466667,0.72,0.35,0.5,0.933333,0.804518
7,8,17,18,0.485714,0.466667,0.291667,0.466667,0.708333,0.358974,0.48,0.972222,0.825908
7,8,16,19,0.457143,0.466667,0.304348,0.466667,0.695652,0.368421,0.46,1.014493,0.943684
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.945815
6,9,15,20,0.428571,0.4,0.285714,0.4,0.714286,0.333333,0.42,0.952381,0.947595
6,9,13,22,0.371429,0.4,0.315789,0.4,0.684211,0.352941,0.38,1.052632,0.956631
6,9,12,23,0.342857,0.4,0.333333,0.4,0.666667,0.363636,0.36,1.111111,0.959918
6,9,11,24,0.314286,0.4,0.352941,0.4,0.647059,0.375,0.34,1.176471,0.974023
5,10,11,24,0.314286,0.333333,0.3125,0.333333,0.6875,0.322581,0.32,1.041667,0.9779
4,11,11,24,0.314286,0.266667,0.266667,0.266667,0.733333,0.266667,0.3,0.888889,0.979868
4,11,10,25,0.285714,0.266667,0.285714,0.266667,0.714286,0.275862,0.28,0.952381,0.980583
4,11,9,26,0.257143,0.266667,0.307692,0.266667,0.692308,0.285714,0.26,1.025641,0.986737
3,12,7,28,0.2,0.2,0.3,0.2,0.7,0.24,0.2,1,0.989923
3,12,6,29,0.171429,0.2,0.333333,0.2,0.666667,0.25,0.18,1.111111,0.990561
2,13,6,29,0.171429,0.133333,0.25,0.133333,0.75,0.173913,0.16,0.833333,0.991715
2,13,5,30,0.142857,0.133333,0.285714,0.133333,0.714286,0.181818,0.14,0.952381,0.992447
2,13,4,31,0.114286,0.133333,0.333333,0.133333,0.666667,0.190476,0.12,1.111111,0.996745
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.998208
1,14,3,32,0.085714,0.066667,0.25,0.066667,0.75,0.105263,0.08,0.833333,0.998386
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.998935
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.999834
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999903
0,15,0,35,0,0,?,0,?,?,0,?,0.999913
