@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000831
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.183544
10,5,32,3,0.914286,0.666667,0.238095,0.666667,0.761905,0.350877,0.84,0.793651,0.188481
10,5,31,4,0.885714,0.666667,0.243902,0.666667,0.756098,0.357143,0.82,0.813008,0.207017
10,5,30,5,0.857143,0.666667,0.25,0.666667,0.75,0.363636,0.8,0.833333,0.230192
10,5,29,6,0.828571,0.666667,0.25641,0.666667,0.74359,0.37037,0.78,0.854701,0.285031
10,5,28,7,0.8,0.666667,0.263158,0.666667,0.736842,0.377358,0.76,0.877193,0.41516
10,5,27,8,0.771429,0.666667,0.27027,0.666667,0.72973,0.384615,0.74,0.900901,0.558833
10,5,26,9,0.742857,0.666667,0.277778,0.666667,0.722222,0.392157,0.72,0.925926,0.567525
9,6,26,9,0.742857,0.6,0.257143,0.6,0.742857,0.36,0.7,0.857143,0.571353
9,6,24,11,0.685714,0.6,0.272727,0.6,0.727273,0.375,0.66,0.909091,0.616516
9,6,23,12,0.657143,0.6,0.28125,0.6,0.71875,0.382979,0.64,0.9375,0.675146
9,6,22,13,0.628571,0.6,0.290323,0.6,0.709677,0.391304,0.62,0.967742,0.734097
9,6,21,14,0.6,0.6,0.3,0.6,0.7,0.4,0.6,1,0.864054
9,6,20,15,0.571429,0.6,0.310345,0.6,0.689655,0.409091,0.58,1.034483,0.914565
9,6,16,19,0.457143,0.6,0.36,0.6,0.64,0.45,0.5,1.2,0.914841
9,6,13,22,0.371429,0.6,0.409091,0.6,0.590909,0.486486,0.44,1.363636,0.921558
9,6,12,23,0.342857,0.6,0.428571,0.6,0.571429,0.5,0.42,1.428571,0.953995
8,7,12,23,0.342857,0.533333,0.4,0.533333,0.6,0.457143,0.4,1.333333,0.960688
8,7,11,24,0.314286,0.533333,0.421053,0.533333,0.578947,0.470588,0.38,1.403509,0.960691
8,7,10,25,0.285714,0.533333,0.444444,0.533333,0.555556,0.484848,0.36,1.481481,0.968233
8,7,9,26,0.257143,0.533333,0.470588,0.533333,0.529412,0.5,0.34,1.568627,0.96985
8,7,8,27,0.228571,0.533333,0.5,0.533333,0.5,0.516129,0.32,1.666667,0.971089
7,8,8,27,0.228571,0.466667,0.466667,0.466667,0.533333,0.466667,0.3,1.555556,0.973494
7,8,7,28,0.2,0.466667,0.5,0.466667,0.5,0.482759,0.28,1.666667,0.9829
6,9,7,28,0.2,0.4,0.461538,0.4,0.538462,0.428571,0.26,1.538462,0.985136
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.986206
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.987011
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.989777
3,12,6,29,0.171429,0.2,0.333333,0.2,0.666667,0.25,0.18,1.111111,0.995278
2,13,6,29,0.171429,0.133333,0.25,0.133333,0.75,0.173913,0.16,0.833333,0.998832
1,14,6,29,0.171429,0.066667,0.142857,0.066667,0.857143,0.090909,0.14,0.47619,0.999115
1,14,5,30,0.142857,0.066667,0.166667,0.066667,0.833333,0.095238,0.12,0.555556,0.999383
1,14,4,31,0.114286,0.066667,0.2,0.066667,0.8,0.1,0.1,0.666667,0.999688
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.999706
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999912
0,15,0,35,0,0,?,0,?,?,0,?,0.999922
