@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,28,0,1,1,0.348837,1,0.651163,0.517241,1,1,0.000012
15,0,27,1,0.964286,1,0.357143,1,0.642857,0.526316,0.976744,1.02381,0.000019
15,0,26,2,0.928571,1,0.365854,1,0.634146,0.535714,0.953488,1.04878,0.000036
15,0,25,3,0.892857,1,0.375,1,0.625,0.545455,0.930233,1.075,0.000067
15,0,24,4,0.857143,1,0.384615,1,0.615385,0.555556,0.906977,1.102564,0.00008
15,0,23,5,0.821429,1,0.394737,1,0.605263,0.566038,0.883721,1.131579,0.000177
14,1,23,5,0.821429,0.933333,0.378378,0.933333,0.621622,0.538462,0.860465,1.084685,0.000188
14,1,22,6,0.785714,0.933333,0.388889,0.933333,0.611111,0.54902,0.837209,1.114815,0.000192
13,2,22,6,0.785714,0.866667,0.371429,0.866667,0.628571,0.52,0.813953,1.064762,0.000208
13,2,21,7,0.75,0.866667,0.382353,0.866667,0.617647,0.530612,0.790698,1.096078,0.000343
13,2,20,8,0.714286,0.866667,0.393939,0.866667,0.606061,0.541667,0.767442,1.129293,0.000405
13,2,19,9,0.678571,0.866667,0.40625,0.866667,0.59375,0.553191,0.744186,1.164583,0.000519
13,2,18,10,0.642857,0.866667,0.419355,0.866667,0.580645,0.565217,0.72093,1.202151,0.001319
13,2,17,11,0.607143,0.866667,0.433333,0.866667,0.566667,0.577778,0.697674,1.242222,0.001967
13,2,16,12,0.571429,0.866667,0.448276,0.866667,0.551724,0.590909,0.674419,1.285057,0.004097
13,2,15,13,0.535714,0.866667,0.464286,0.866667,0.535714,0.604651,0.651163,1.330952,0.006105
13,2,14,14,0.5,0.866667,0.481481,0.866667,0.518519,0.619048,0.627907,1.380247,0.02445
13,2,13,15,0.464286,0.866667,0.5,0.866667,0.5,0.634146,0.604651,1.433333,0.030588
13,2,12,16,0.428571,0.866667,0.52,0.866667,0.48,0.65,0.581395,1.490667,0.06033
13,2,11,17,0.392857,0.866667,0.541667,0.866667,0.458333,0.666667,0.55814,1.552778,0.211539
13,2,10,18,0.357143,0.866667,0.565217,0.866667,0.434783,0.684211,0.534884,1.62029,0.306418
13,2,9,19,0.321429,0.866667,0.590909,0.866667,0.409091,0.702703,0.511628,1.693939,0.575111
13,2,8,20,0.285714,0.866667,0.619048,0.866667,0.380952,0.722222,0.488372,1.774603,0.898866
12,3,8,20,0.285714,0.8,0.6,0.8,0.4,0.685714,0.465116,1.72,0.944759
11,4,8,20,0.285714,0.733333,0.578947,0.733333,0.421053,0.647059,0.44186,1.659649,0.945791
11,4,7,21,0.25,0.733333,0.611111,0.733333,0.388889,0.666667,0.418605,1.751852,0.959265
10,5,7,21,0.25,0.666667,0.588235,0.666667,0.411765,0.625,0.395349,1.686275,0.972892
10,5,6,22,0.214286,0.666667,0.625,0.666667,0.375,0.645161,0.372093,1.791667,0.979373
9,6,6,22,0.214286,0.6,0.6,0.6,0.4,0.6,0.348837,1.72,0.982668
9,6,5,23,0.178571,0.6,0.642857,0.6,0.357143,0.62069,0.325581,1.842857,0.985105
4,11,4,24,0.142857,0.266667,0.5,0.266667,0.5,0.347826,0.186047,1.433333,0.986049
4,11,3,25,0.107143,0.266667,0.571429,0.266667,0.428571,0.363636,0.162791,1.638095,0.98655
4,11,2,26,0.071429,0.266667,0.666667,0.266667,0.333333,0.380952,0.139535,1.911111,0.987925
4,11,1,27,0.035714,0.266667,0.8,0.266667,0.2,0.4,0.116279,2.293333,0.998311
4,11,0,28,0,0.266667,1,0.266667,0,0.421053,0.093023,2.866667,0.999258
3,12,0,28,0,0.2,1,0.2,0,0.333333,0.069767,2.866667,0.999854
2,13,0,28,0,0.133333,1,0.133333,0,0.235294,0.046512,?,0.999861
1,14,0,28,0,0.066667,1,0.066667,0,0.125,0.023256,?,0.999903
0,15,0,28,0,0,?,0,?,?,0,?,0.999913
