@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0.000005
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000005
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.000018
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.000037
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.000094
14,1,31,4,0.885714,0.933333,0.311111,0.933333,0.688889,0.466667,0.9,1.037037,0.000122
14,1,30,5,0.857143,0.933333,0.318182,0.933333,0.681818,0.474576,0.88,1.060606,0.000142
14,1,29,6,0.828571,0.933333,0.325581,0.933333,0.674419,0.482759,0.86,1.085271,0.000271
14,1,28,7,0.8,0.933333,0.333333,0.933333,0.666667,0.491228,0.84,1.111111,0.000281
14,1,27,8,0.771429,0.933333,0.341463,0.933333,0.658537,0.5,0.82,1.138211,0.00059
14,1,26,9,0.742857,0.933333,0.35,0.933333,0.65,0.509091,0.8,1.166667,0.000846
14,1,25,10,0.714286,0.933333,0.358974,0.933333,0.641026,0.518519,0.78,1.196581,0.001157
14,1,24,11,0.685714,0.933333,0.368421,0.933333,0.631579,0.528302,0.76,1.22807,0.002787
14,1,23,12,0.657143,0.933333,0.378378,0.933333,0.621622,0.538462,0.74,1.261261,0.005377
14,1,22,13,0.628571,0.933333,0.388889,0.933333,0.611111,0.54902,0.72,1.296296,0.010786
14,1,21,14,0.6,0.933333,0.4,0.933333,0.6,0.56,0.7,1.333333,0.012851
14,1,20,15,0.571429,0.933333,0.411765,0.933333,0.588235,0.571429,0.68,1.372549,0.014461
9,6,19,16,0.542857,0.6,0.321429,0.6,0.678571,0.418605,0.56,1.071429,0.014775
8,7,19,16,0.542857,0.533333,0.296296,0.533333,0.703704,0.380952,0.54,0.987654,0.018246
8,7,18,17,0.514286,0.533333,0.307692,0.533333,0.692308,0.390244,0.52,1.025641,0.04107
8,7,17,18,0.485714,0.533333,0.32,0.533333,0.68,0.4,0.5,1.066667,0.062314
8,7,16,19,0.457143,0.533333,0.333333,0.533333,0.666667,0.410256,0.48,1.111111,0.075771
8,7,15,20,0.428571,0.533333,0.347826,0.533333,0.652174,0.421053,0.46,1.15942,0.152905
8,7,14,21,0.4,0.533333,0.363636,0.533333,0.636364,0.432432,0.44,1.212121,0.201939
8,7,13,22,0.371429,0.533333,0.380952,0.533333,0.619048,0.444444,0.42,1.269841,0.248555
8,7,12,23,0.342857,0.533333,0.4,0.533333,0.6,0.457143,0.4,1.333333,0.401944
8,7,11,24,0.314286,0.533333,0.421053,0.533333,0.578947,0.470588,0.38,1.403509,0.408926
8,7,10,25,0.285714,0.533333,0.444444,0.533333,0.555556,0.484848,0.36,1.481481,0.410645
8,7,9,26,0.257143,0.533333,0.470588,0.533333,0.529412,0.5,0.34,1.568627,0.742991
7,8,9,26,0.257143,0.466667,0.4375,0.466667,0.5625,0.451613,0.32,1.458333,0.780546
7,8,8,27,0.228571,0.466667,0.466667,0.466667,0.533333,0.466667,0.3,1.555556,0.791084
6,9,8,27,0.228571,0.4,0.428571,0.4,0.571429,0.413793,0.28,1.428571,0.940734
5,10,8,27,0.228571,0.333333,0.384615,0.333333,0.615385,0.357143,0.26,1.282051,0.952341
5,10,7,28,0.2,0.333333,0.416667,0.333333,0.583333,0.37037,0.24,1.388889,0.954789
4,11,7,28,0.2,0.266667,0.363636,0.266667,0.636364,0.307692,0.22,1.212121,0.961713
4,11,6,29,0.171429,0.266667,0.4,0.266667,0.6,0.32,0.2,1.333333,0.99869
3,12,6,29,0.171429,0.2,0.333333,0.2,0.666667,0.25,0.18,1.111111,0.999307
3,12,5,30,0.142857,0.2,0.375,0.2,0.625,0.26087,0.16,1.25,0.999575
3,12,4,31,0.114286,0.2,0.428571,0.2,0.571429,0.272727,0.14,1.428571,0.99971
3,12,3,32,0.085714,0.2,0.5,0.2,0.5,0.285714,0.12,1.666667,0.999881
2,13,3,32,0.085714,0.133333,0.4,0.133333,0.6,0.2,0.1,1.333333,0.999887
2,13,2,33,0.057143,0.133333,0.5,0.133333,0.5,0.210526,0.08,1.666667,0.999959
1,14,2,33,0.057143,0.066667,0.333333,0.066667,0.666667,0.111111,0.06,?,0.999966
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.999981
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999995
0,15,0,35,0,0,?,0,?,?,0,?,1.000005
