@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
15,0,35,0,1,1,0.3,1,0.7,0.461538,1,1,0
15,0,34,1,0.971429,1,0.306122,1,0.693878,0.46875,0.98,1.020408,0.000003
15,0,33,2,0.942857,1,0.3125,1,0.6875,0.47619,0.96,1.041667,0.000004
15,0,32,3,0.914286,1,0.319149,1,0.680851,0.483871,0.94,1.06383,0.000017
15,0,31,4,0.885714,1,0.326087,1,0.673913,0.491803,0.92,1.086957,0.000081
15,0,30,5,0.857143,1,0.333333,1,0.666667,0.5,0.9,1.111111,0.000097
14,1,30,5,0.857143,0.933333,0.318182,0.933333,0.681818,0.474576,0.88,1.060606,0.002528
13,2,30,5,0.857143,0.866667,0.302326,0.866667,0.697674,0.448276,0.86,1.007752,0.003526
13,2,29,6,0.828571,0.866667,0.309524,0.866667,0.690476,0.45614,0.84,1.031746,0.003599
8,7,28,7,0.8,0.533333,0.222222,0.533333,0.777778,0.313725,0.72,0.740741,0.003785
8,7,27,8,0.771429,0.533333,0.228571,0.533333,0.771429,0.32,0.7,0.761905,0.004208
8,7,26,9,0.742857,0.533333,0.235294,0.533333,0.764706,0.326531,0.68,0.784314,0.010912
8,7,25,10,0.714286,0.533333,0.242424,0.533333,0.757576,0.333333,0.66,0.808081,0.014432
7,8,25,10,0.714286,0.466667,0.21875,0.466667,0.78125,0.297872,0.64,0.729167,0.018741
7,8,24,11,0.685714,0.466667,0.225806,0.466667,0.774194,0.304348,0.62,0.752688,0.025572
7,8,23,12,0.657143,0.466667,0.233333,0.466667,0.766667,0.311111,0.6,0.777778,0.070531
7,8,22,13,0.628571,0.466667,0.241379,0.466667,0.758621,0.318182,0.58,0.804598,0.075167
7,8,21,14,0.6,0.466667,0.25,0.466667,0.75,0.325581,0.56,0.833333,0.253597
7,8,20,15,0.571429,0.466667,0.259259,0.466667,0.740741,0.333333,0.54,0.864198,0.360124
7,8,19,16,0.542857,0.466667,0.269231,0.466667,0.730769,0.341463,0.52,0.897436,0.446305
7,8,18,17,0.514286,0.466667,0.28,0.466667,0.72,0.35,0.5,0.933333,0.487053
7,8,17,18,0.485714,0.466667,0.291667,0.466667,0.708333,0.358974,0.48,0.972222,0.502247
6,9,17,18,0.485714,0.4,0.26087,0.4,0.73913,0.315789,0.46,0.869565,0.62381
6,9,16,19,0.457143,0.4,0.272727,0.4,0.727273,0.324324,0.44,0.909091,0.718291
5,10,16,19,0.457143,0.333333,0.238095,0.333333,0.761905,0.277778,0.42,0.793651,0.785639
5,10,15,20,0.428571,0.333333,0.25,0.333333,0.75,0.285714,0.4,0.833333,0.853747
5,10,14,21,0.4,0.333333,0.263158,0.333333,0.736842,0.294118,0.38,0.877193,0.884734
4,11,14,21,0.4,0.266667,0.222222,0.266667,0.777778,0.242424,0.36,0.740741,0.891178
3,12,14,21,0.4,0.2,0.176471,0.2,0.823529,0.1875,0.34,0.588235,0.920806
3,12,13,22,0.371429,0.2,0.1875,0.2,0.8125,0.193548,0.32,0.625,0.923086
3,12,12,23,0.342857,0.2,0.2,0.2,0.8,0.2,0.3,0.666667,0.930168
3,12,11,24,0.314286,0.2,0.214286,0.2,0.785714,0.206897,0.28,0.714286,0.949721
3,12,10,25,0.285714,0.2,0.230769,0.2,0.769231,0.214286,0.26,0.769231,0.977613
2,13,10,25,0.285714,0.133333,0.166667,0.133333,0.833333,0.148148,0.24,0.555556,0.986526
2,13,9,26,0.257143,0.133333,0.181818,0.133333,0.818182,0.153846,0.22,0.606061,0.98869
2,13,8,27,0.228571,0.133333,0.2,0.133333,0.8,0.16,0.2,0.666667,0.996443
2,13,7,28,0.2,0.133333,0.222222,0.133333,0.777778,0.166667,0.18,0.740741,0.996622
2,13,6,29,0.171429,0.133333,0.25,0.133333,0.75,0.173913,0.16,0.833333,0.997303
2,13,5,30,0.142857,0.133333,0.285714,0.133333,0.714286,0.181818,0.14,0.952381,0.998506
1,14,5,30,0.142857,0.066667,0.166667,0.066667,0.833333,0.095238,0.12,0.555556,0.999256
1,14,4,31,0.114286,0.066667,0.2,0.066667,0.8,0.1,0.1,0.666667,0.999722
0,15,4,31,0.114286,0,0,0,1,?,0.08,0,0.999735
0,15,3,32,0.085714,0,0,0,1,?,0.06,?,0.999741
0,15,2,33,0.057143,0,0,0,1,?,0.04,?,0.999764
0,15,1,34,0.028571,0,0,0,1,?,0.02,?,0.999902
0,15,0,35,0,0,?,0,?,?,0,?,0.999912
